TradeId,Expiry,CP,2weeks2Mat,Strike,LocalCap,Book,Notional,PresentValueT0,assetId,deltaT0,gammaT0,vegaT0,PresentValueT1,deltaT1,gammaT1,vegaT1,dPx,ddelta,dgamma,dvega
775254,2023-09-20,CSFI,66,68.18,9.3,AXADESCS,1429000,77508.80439,EFA.P,"3,112 ",-352.13,-8786.35,72491.06,3103.01,-404.02,-9331.97,0.003511365,6.28047E-06,3.63169E-05,0.000381818
780106,2023-10-18,CSFI,68,69.43,9.2,AXADESCS,1647000,125898.9379,EFA.P,"3,669 ",-538.67,-14123.31,124867.28,3591.94,-416.66,-11645.41,0.000626389,4.70052E-05,-7.40813E-05,-0.001504492
782079,2022-11-02,CSFI,43,69.91,8.5,AXADESCS,3309000,418725.9784,EFA.P,"6,930 ",-354.69,-18659.87,415032.56,6822.27,-519.12,-18539.35,0.001116174,3.25561E-05,4.96913E-05,-3.64228E-05
782081,2023-11-01,BOA,69,69.91,9.3,AXADESCS,2237000,308015.1961,EFA.P,"5,022 ",-361.28,-13556.92,307386.01,4992.74,-522.63,-17227.48,0.000281262,1.2908E-05,7.21261E-05,0.001640841
784101,2022-11-16,GSFM,44,69.16,9,AXADESCS,4284000,626084.3789,EFA.P,"16,820 ",-1833.48,-25263.63,613802.95,16543.35,-2460.65,-25918.99,0.002866813,6.45567E-05,0.000146398,0.000152979
784103,2023-11-15,GSFM,70,69.16,9.8,AXADESCS,2569000,388053.9166,EFA.P,"11,095 ",-1377.93,-21158.40,381124.81,10850.74,-1179.81,-19679.25,0.002697202,9.51914E-05,-7.71194E-05,-0.000575771
795901,2023-01-04,CSFI,47,71.95,8.4,AXADESCS,3243000,216514.7961,EFA.P,"19,261 ",-1652.10,-18085.60,217882.59,19519.33,-1809.64,-18251.61,-0.000421768,-7.96876E-05,4.85789E-05,5.11906E-05
795913,2024-01-03,CSFI,73,71.95,9.2,AXADESCS,1820000,137424.4874,EFA.P,"11,357 ",-674.40,-10248.67,134083.84,11490.35,-470.33,-10744.94,0.001835519,-7.34019E-05,-0.000112123,0.000272674
798613,2023-01-18,SCN,48,73.72,8.6,AXADESCS,3047000,262114.3143,EFA.P,"19,051 ",-1071.88,-16405.51,257065.55,19338.33,-1294.10,-15908.50,0.001656962,-9.44282E-05,7.29323E-05,-0.000163114
798615,2024-01-17,SCN,74,73.72,9.3,AXADESCS,2202000,202089.8914,EFA.P,"14,241 ",-1055.37,-13623.51,204241.19,14504.30,-1112.36,-16940.89,-0.000976976,-0.000119556,2.58811E-05,0.001506534
802035,2023-02-01,GSFM,49,74.05,9,AXADESCS,3281000,360219.7071,EFA.P,"19,749 ",-951.51,-19043.06,358742.15,19492.67,-1152.00,-18656.42,0.000450338,7.80708E-05,6.11068E-05,-0.000117844
802037,2024-01-31,GSFM,75,74.05,9.3,AXADESCS,2034000,222301.8057,EFA.P,"12,330 ",-1019.91,-16426.05,224367.95,12334.50,-1074.85,-15723.83,-0.001015802,-2.23617E-06,2.70136E-05,-0.000345243
811009,2023-03-01,BOA,51,69.09,10.1,AXADESCS,4822000,515358.2076,EFA.P,"32,311 ",-1551.63,-25247.97,509904.29,32023.36,-2264.66,-24869.55,0.001131049,5.96224E-05,0.000147868,-7.84774E-05
811088,2024-03-06,BOA,78,69.09,11.1,AXADESCS,2342000,278624.5544,EFA.P,"16,717 ",-1023.61,-16142.94,273864.70,16606.72,-987.78,-16070.19,0.00203239,4.71881E-05,-1.52991E-05,-3.1064E-05
818016,2023-04-05,CSFI,54,69.86,10,AXADESCS,4616000,-228747.1708,EFA.P,6 ,0.00,-19460.46,-244396.21,0.00,0.00,-19293.89,0.003390174,1.31141E-06,5.94771E-10,-3.60868E-05
820800,2023-04-19,GSFM,55,71.32,9.5,AXADESCS,2688000,-27295.27764,EFA.P,318 ,3215.44,-11340.38,-30789.40,80.44,161.39,-10843.25,0.001299895,8.85111E-05,0.001136181,-0.000184944
823968,2023-05-03,JPCH,56,70.68,9.6,AXADESCS,3275000,13076.66667,EFA.P,322 ,-1347.13,-8057.16,17483.49,455.49,-479.51,-15090.91,-0.001345596,-4.07198E-05,-0.000264923,0.002147708
823970,2024-05-01,JPCH,82,70.68,10.5,AXADESCS,5147000,81751.41761,EFA.P,"1,584 ",16736.64,-4307.86,90861.15,864.33,-358.35,-21317.92,-0.001769912,0.000139851,0.003321351,0.00330485
826792,2024-05-15,BOA,83,71.59,10.5,AXADESCS,3899000,339474.3987,EFA.P,"1,610 ",-179.84,-22764.51,325135.68,1521.47,-1881.57,-38834.68,0.003677538,2.27107E-05,0.000436453,0.004121613
834979,2023-06-14,BOA,59,67.09,9.3,AXADESCS,3022000,206714.5929,EFA.P,"2,850 ",-272.99,-18976.88,217579.75,3255.26,-440.22,-16578.73,-0.003595355,-0.00013408,5.5336E-05,-0.000793562
834981,2024-06-19,CSFI,85,67.09,10.5,AXADESCS,3804000,317969.8108,EFA.P,"4,390 ",32.16,-10950.19,335018.82,4705.57,-175.21,-40170.65,-0.004481864,-8.28507E-05,5.45133E-05,0.00768151
839449,2023-07-05,CSFI,60,67.22,10,AXADESCS,2590000,202785.5149,EFA.P,"2,854 ",-364.75,-14307.91,207368.53,2877.08,-181.42,-13850.05,-0.001769503,-8.84293E-06,-7.0785E-05,-0.000176779
841685,2023-07-19,BOA,61,67.75,9.4,AXADESCS,2106000,142051.5395,EFA.P,"3,305 ",-196.97,-13605.00,140413.22,3344.36,-419.20,-12763.65,0.000777929,-1.84949E-05,0.000105519,-0.000399503
841687,2024-07-17,BOA,87,67.75,10.5,AXADESCS,2834000,233230.8672,EFA.P,"4,969 ",-693.98,-20653.43,227621.45,4892.59,-1247.71,-13221.19,0.001979327,2.67923E-05,0.000195388,-0.002622527
843556,2023-08-02,BOA,62,68.08,9.6,AXADESCS,2595000,173148.7492,EFA.P,"4,423 ",-494.05,-16392.82,155936.97,4632.45,-561.75,-7370.71,0.006632669,-8.05336E-05,2.60912E-05,-0.003476728
843558,2024-07-31,BOA,88,68.08,10.5,AXADESCS,4364000,339192.0908,EFA.P,"8,290 ",1479.34,-20839.75,317274.63,8562.04,-1026.07,-6583.76,0.005022333,-6.22709E-05,0.000574109,-0.003266727
846088,2023-08-16,CSFI,63,65.99,9.6,AXADESCS,2049000,256303.8439,EFA.P,"4,427 ",-501.54,-13428.69,243642.41,4384.04,-554.92,-4620.92,0.006179322,2.10743E-05,2.60517E-05,-0.00429857
849955,2023-09-06,GSFM,65,65.96,9.3,AXADESCS,3062000,239434.9196,EFA.P,"7,432 ",912.71,3329.45,245187.03,7234.02,21.49,-10825.73,-0.001878548,6.4722E-05,0.00029106,0.004622854
849957,2024-09-04,CSFI,91,65.96,10.5,AXADESCS,4410000,421764.074,EFA.P,"11,906 ",-511.91,-9115.06,424628.37,11490.50,-1228.86,-23407.28,-0.0006495,9.4212E-05,0.000162576,0.003240867
853136,2023-09-20,BOA,66,68.6,9.1,AXADESCS,1691000,80513.57997,EFA.P,"3,663 ",-704.37,-8070.50,79998.32,3617.90,-425.09,-2301.72,0.000304706,2.66396E-05,-0.000165156,-0.003411457
853138,2024-09-18,BOA,92,68.6,10.5,AXADESCS,3964000,262884.2965,EFA.P,"9,993 ",-1807.38,-18755.08,260547.19,9890.60,-1069.26,-402.35,0.000589582,2.58575E-05,-0.000186206,-0.004629851
855804,2024-10-02,CSFI,93,66.81,10.5,AXADESCS,2795000,214735.3943,EFA.P,"5,711 ",-776.97,-23107.45,205531.06,6000.27,-562.49,-14142.00,0.003293143,-0.000103602,-7.67371E-05,-0.003207674
860680,2023-10-18,JPCH,68,63.38,9.6,AXADESCS,1315000,131114.3417,EFA.P,"3,121 ",-158.31,-10091.03,123847.86,3125.26,474.75,-163.39,0.005525841,-3.18742E-06,-0.000481407,-0.007549538
860682,2024-10-16,CSFI,94,63.38,10.5,AXADESCS,3108000,346075.6917,EFA.P,"8,323 ",2995.14,-24073.22,336851.88,8023.43,1268.23,-14092.36,0.002967764,9.63553E-05,0.000555635,-0.003211343
864334,2023-11-01,CSFI,69,63.26,10.1,AXADESCS,1908000,257116.5912,EFA.P,"4,786 ",-256.40,-4202.55,259479.76,4729.39,-519.30,-603.42,-0.001238558,2.96258E-05,0.00013779,-0.001886337
864336,2024-11-06,CSFI,95,63.26,10.5,AXADESCS,2610000,380657.2434,EFA.P,"6,632 ",-749.12,-17903.47,384960.04,6545.15,-1407.27,-22022.49,-0.001648582,3.31248E-05,0.000252165,0.001578167
867205,2023-11-15,WMST,70,62.89,10.2,AXADESCS,953000,146308.3641,EFA.P,"4,344 ",-482.86,-7319.54,146308.33,4310.67,-541.48,-7339.02,3.59916E-08,3.46597E-05,6.15112E-05,2.04371E-05
867207,2024-11-20,CSFI,96,62.89,11.5,AXADESCS,2677000,450259.8795,EFA.P,"13,508 ",-2674.65,-23000.67,451917.14,13284.94,-1615.26,-24606.39,-0.000619073,8.34439E-05,-0.00039574,0.000599821
871858,2023-12-06,WMST,71,61.37,10.4,AXADESCS,1860000,363842.5752,EFA.P,"11,169 ",-1105.69,-14360.63,365758.87,11313.46,-1350.75,-14934.34,-0.001030264,-7.74772E-05,0.000131752,0.000308446
871860,2024-12-04,CSFI,97,61.37,11.5,AXADESCS,3590000,779547.7005,EFA.P,"23,872 ",-2311.04,-32340.38,790223.63,24516.96,-1904.15,-33218.37,-0.002973795,-0.00017954,-0.00011334,0.000244565
875890,2023-12-20,WMST,72,58.58,11.3,AXADESCS,1899000,384090.6127,EFA.P,"13,307 ",-1242.64,-13920.63,385267.14,13546.99,-1016.54,-14318.87,-0.00061955,-0.000126167,-0.000119067,0.000209707
875892,2024-12-18,CSFI,98,58.58,11.5,AXADESCS,3150000,819857.1438,EFA.P,"23,300 ",-2467.53,-29890.38,827570.26,23763.42,-1644.62,-30673.38,-0.002448608,-0.000147032,-0.000261241,0.000248571
878509,2024-01-03,WMST,73,58.13,10.7,AXADESCS,1310000,269430.8843,EFA.P,"10,357 ",-504.13,-9481.81,266273.98,10267.85,-456.83,-9774.95,0.002409854,6.80531E-05,-3.61092E-05,0.000223777
878511,2024-12-31,WMST,99,58.13,12,AXADESCS,2478000,580178.664,EFA.P,"21,483 ",-812.88,-21240.00,577242.24,21252.92,-1012.88,-21508.21,0.001184996,9.3022E-05,8.07106E-05,0.000108237
881954,2024-01-17,JPCH,74,61.46,9.4,AXADESCS,1660000,292819.8461,EFA.P,"12,096 ",-795.01,-13041.47,288885.11,11814.28,-595.87,-12698.68,0.00237032,0.000169922,-0.000119965,-0.000206503
881956,2025-01-15,CSFI,100,61.46,12,AXADESCS,2438000,556231.7556,EFA.P,"21,634 ",-965.27,-22077.63,554760.48,21126.48,-667.04,-20373.13,0.000603477,0.000208179,-0.000122323,-0.000699137
885222,2024-01-31,CSFI,75,62.22,8.8,AXADESCS,1998000,313244.6782,EFA.P,"12,419 ",-797.38,-15598.59,313299.81,11960.91,-933.57,-17022.89,-2.7593E-05,0.000229079,6.81606E-05,0.000712859
885224,2025-02-05,CSFI,102,62.22,11.5,AXADESCS,4150000,881657.3529,EFA.P,"32,150 ",-2336.35,-37402.89,877149.18,31794.90,-2329.66,-39288.85,0.001086306,8.54995E-05,-1.61165E-06,0.000454448
887687,2024-02-14,CSFI,76,63.91,8.8,AXADESCS,1527000,233156.13,EFA.P,"10,600 ",-303.27,-9645.47,230763.49,10531.24,-595.67,-11831.63,0.001566889,4.4918E-05,0.000191491,0.001431668
887689,2025-02-19,CSFI,103,63.91,11,AXADESCS,1876000,362125.6825,EFA.P,"15,062 ",-288.16,-17311.15,361073.54,14966.75,-658.39,-16854.56,0.000560843,5.09806E-05,0.000197349,-0.000243387
890615,2024-03-06,WMST,78,63.46,9,AXADESCS,1697000,162457.3309,EFA.P,"10,199 ",-774.56,-11543.60,160006.89,10016.87,-830.63,-13209.09,0.001443984,0.000107398,3.30421E-05,0.000981434
890617,2025-03-05,WMST,104,63.46,11,AXADESCS,2460000,331973.4917,EFA.P,"17,504 ",-815.27,-21816.05,330451.28,17327.57,-1039.86,-20668.14,0.000618787,7.18064E-05,9.12949E-05,-0.000466631
894014,2024-03-20,WMST,79,65.57,9.3,AXADESCS,1009000,-123920.6998,EFA.P,2 ,74.16,-6176.94,-124127.51,0.00,25.99,-5921.57,0.000204965,2.15236E-06,4.77325E-05,-0.000253099
894016,2025-03-19,WMST,105,65.57,11.5,AXADESCS,3767000,-318242.4769,EFA.P,1 ,-58.68,-23215.46,-336668.98,2.24,-91.62,-24955.78,0.00489156,-2.7808E-07,8.74541E-06,0.000461992
897351,2024-04-03,WMST,80,66.08,9.3,AXADESCS,1368000,-84954.11014,EFA.P,0 ,-5.45,-7948.71,-84056.65,0.02,0.86,-7786.08,-0.000656039,-1.66422E-08,-4.61434E-06,-0.00011888
897355,2025-04-02,WMST,106,66.08,11.5,AXADESCS,3064000,-75375.56907,EFA.P,(37),-140.36,-23262.39,-80538.72,11.20,-7.63,-20296.98,0.001685103,-1.55815E-05,-4.33198E-05,-0.000967823
900432,2024-04-17,CSFI,81,66.67,8.7,AXADESCS,892000,-20947.6972,EFA.P,88 ,1540.23,-4795.13,-20895.84,14.34,-2.58,-6337.86,-5.81337E-05,8.28109E-05,0.001729616,0.001729517
900434,2025-04-16,CSFI,107,66.67,11.5,AXADESCS,3121000,85415.22115,EFA.P,87 ,-625.31,-35785.67,76709.32,85.76,3.55,-25887.99,0.00278946,4.48244E-07,-0.000201495,-0.003171316
904327,2024-05-01,WMST,82,66.28,9.2,AXADESCS,486000,-2194.939688,EFA.P,131 ,677.09,9.36,171.54,59.38,210.70,-3559.04,-0.0048693,0.000147049,0.000959638,0.007342398
904329,2025-04-30,WMST,108,66.28,11.5,AXADESCS,2845000,117089.2502,EFA.P,455 ,1123.95,-8902.60,116669.29,633.45,719.89,-8754.17,0.000147615,-6.28811E-05,0.000142024,-5.2171E-05
907483,2024-05-15,WMST,83,65.2,9.3,AXADESCS,729000,43287.32952,EFA.P,263 ,-21.05,-5258.22,49239.65,235.76,-1717.75,-12635.06,-0.008165055,3.76984E-05,0.002327441,0.010119131
907485,2025-05-14,BOA,109,65.2,11.5,AXADESCS,3787000,389453.0882,EFA.P,"2,035 ",-2346.45,-44302.27,371143.22,1952.07,-1565.31,-23380.84,0.004834928,2.20118E-05,-0.00020627,-0.005524539
912596,2024-06-05,WMST,84,64.74,8.6,AXADESCS,686000,38496.43702,EFA.P,695 ,-68.14,-5873.96,38576.41,732.00,-78.53,-5354.13,-0.000116577,-5.42717E-05,1.51517E-05,-0.000757758
912598,2025-06-04,CSFI,110,64.74,11.5,AXADESCS,4406000,459235.7283,EFA.P,"6,547 ",-2635.42,-38685.14,471724.37,6578.42,-1305.70,-33026.39,-0.002834463,-7.14927E-06,-0.000301798,-0.00128433
916436,2024-06-19,GSFM,85,65.65,8.3,AXADESCS,495000,24673.2791,EFA.P,391 ,-129.58,-2907.80,26572.39,459.32,-111.63,-5408.86,-0.003836582,-0.000138125,-3.6251E-05,0.005052653
916442,2025-06-18,CSFI,111,65.65,11.5,AXADESCS,4087000,437023.4006,EFA.P,"5,250 ",-609.28,-42595.65,450935.44,5744.81,-6973.34,-39309.70,-0.003403974,-0.000121191,0.001557147,-0.000803999
919586,2024-07-02,CSFI,86,66.68,7.9,AXADESCS,380000,16790.81577,EFA.P,316 ,-5.57,-2736.87,17237.44,326.21,-232.87,-3365.73,-0.001175318,-2.63485E-05,0.000598164,0.001654876
919588,2025-07-02,CSFI,112,66.68,11.2,AXADESCS,3188000,326558.5471,EFA.P,"3,924 ",-1388.62,-22934.75,324520.55,3844.24,-3913.78,-28994.63,0.00063927,2.50553E-05,0.000792085,0.001900838
923253,2024-07-17,GSFM,87,65.7,8.9,AXADESCS,435000,24146.9015,EFA.P,627 ,-898.71,-3306.11,23846.18,637.72,135.87,-2002.08,0.000691318,-2.54288E-05,-0.002378352,-0.002997768
923255,2025-07-16,GSFM,113,65.7,11,AXADESCS,2591000,249149.5405,EFA.P,"4,868 ",-723.82,-21663.32,247014.54,4738.45,-733.32,-25050.19,0.000824006,4.99402E-05,3.66705E-06,0.001307168
926128,2024-07-31,CSFI,88,64.27,8.8,AXADESCS,469000,25258.29899,EFA.P,719 ,-132.53,-3836.05,22256.32,710.97,-81.01,-2189.60,0.006400807,1.75512E-05,-0.00010986,-0.003510554
926130,2025-08-06,BOA,115,64.27,11,AXADESCS,3847000,364001.983,EFA.P,"8,062 ",24944.36,-42074.28,355651.58,7451.41,-1773.72,-34475.97,0.002170627,0.00015873,0.006945173,-0.001975126
929891,2024-08-14,WMST,89,61.51,9.2,AXADESCS,427000,48057.03088,EFA.P,864 ,-117.41,-2713.57,47888.74,869.89,-263.47,-3516.14,0.000394125,-1.42098E-05,0.000342067,0.001879546
929893,2025-08-20,WMST,116,61.51,11,AXADESCS,2230000,327516.6485,EFA.P,"5,726 ",1927.52,-21792.18,334705.21,4605.34,-10145.00,-26874.05,-0.003223571,0.000502659,0.005413685,0.002278864
935203,2024-09-04,WMST,91,64.32,7.5,AXADESCS,375000,18103.05037,EFA.P,736 ,-19.68,-1714.57,17530.99,701.17,-216.13,-2513.07,0.001525491,9.24406E-05,0.000523887,0.002129339
935209,2025-09-03,WMST,117,64.32,11,AXADESCS,3951000,420838.3005,EFA.P,"11,141 ",-600.25,-37878.44,429675.16,10889.85,-5389.52,-36038.53,-0.002236614,6.35057E-05,0.001212168,-0.000465682
938873,2024-09-18,WMST,92,65.71,8.3,AXADESCS,184000,6448.416482,EFA.P,377 ,-60.98,-1341.23,4927.77,360.50,-114.24,213.38,0.008264409,8.71139E-05,0.000289438,-0.008448942
938875,2025-09-17,JPCH,118,65.71,11,AXADESCS,3572000,289356.952,EFA.P,"9,550 ",-774.77,-41656.63,290798.45,9070.99,-791.74,-19485.13,-0.000403554,0.000134225,4.75197E-06,-0.006207029
943070,2024-10-02,JPCH,93,63.67,8.7,AXADESCS,232000,10431.82549,EFA.P,387 ,-30.65,-1292.26,9127.75,403.88,-51.25,-1566.88,0.005621032,-7.46397E-05,8.87993E-05,0.001183735
943072,2025-10-01,JPCH,119,63.67,11,AXADESCS,9521000,800382.153,EFA.P,"19,469 ",-5663.21,-85907.24,791385.87,20366.04,-4457.03,-95277.06,0.000944888,-9.41684E-05,-0.000126686,0.000984121
946998,2025-10-15,JPCH,120,66.3,11,AXADESCS,2816000,225733.0718,EFA.P,"7,240 ",-954.67,-25831.73,225289.29,7027.94,-415.18,-6131.62,0.000157594,7.51327E-05,-0.000191581,-0.006995775
947000,2024-10-16,WMST,94,66.3,8,AXADESCS,173000,4985.313242,EFA.P,322 ,-33.36,-1424.54,4868.70,317.56,-122.05,-1501.21,0.000674093,2.69901E-05,0.000512643,0.000443189
953286,2024-11-06,JPCH,95,68.42,7.6,AXADESCS,190000,3777.158146,EFA.P,354 ,-314.21,-1954.81,4380.85,347.19,-46.00,-1438.00,-0.003177336,3.36457E-05,-0.001411648,-0.002720013
953288,2025-11-05,JPCH,121,68.42,11,AXADESCS,7282000,569728.5866,EFA.P,"17,488 ",-3785.64,-81276.11,552675.70,17122.85,-602.91,-44782.28,0.002341787,5.00986E-05,-0.000437068,-0.005011512
956415,2024-11-20,CSFI,96,67.79,7.8,AXADESCS,267000,10678.69586,EFA.P,857 ,-52.84,-2617.08,10390.38,828.03,-111.77,-2988.26,0.001079819,0.000108006,0.000220738,0.001390174
956416,2025-11-19,JPCH,122,67.79,11,AXADESCS,3142000,268345.3704,EFA.P,"13,678 ",-1352.46,-32931.47,271951.84,13451.51,-2257.65,-39348.84,-0.001147825,7.20007E-05,0.000288094,0.00204245
961164,2024-12-04,BBI,97,68.07,8.5,AXADESCS,195000,13153.66569,EFA.P,862 ,-103.27,-2154.70,12997.05,856.96,-95.07,-1911.04,0.000803159,2.59755E-05,-4.20634E-05,-0.001249572
961165,2025-12-03,BBI,123,68.07,10,AXADESCS,3080000,278060.4132,EFA.P,"15,625 ",-1470.14,-44500.46,268278.21,15830.24,-1625.79,-26741.44,0.00317604,-6.66288E-05,5.05358E-05,-0.005765914
965146,2024-12-18,GSFM,98,69.13,8.8,AXADESCS,233000,13499.75262,EFA.P,"1,118 ",-108.76,-2167.27,14037.58,1154.17,-93.27,-2209.36,-0.002308268,-0.000154528,-6.6449E-05,0.000180621
965149,2025-12-17,GSFM,124,69.13,10,AXADESCS,3200000,244755.4754,EFA.P,"16,155 ",-45422.73,-41918.96,246060.07,17755.98,-3796.50,-31552.31,-0.000407686,-0.000500403,-0.013008198,-0.003239577
966102,2022-10-19,BPA,42,69.43,8.6,AXADESCS,3417000,253913.3719,EFA.P,"7,378 ",-426.96,-17951.66,247402.49,6834.52,-563.52,-17923.35,0.001905438,0.000158957,3.99644E-05,-8.28256E-06
966103,2024-02-14,BPA,76,71.1,11.3,AXADESCS,2108000,400761.3104,EFA.P,"17,431 ",-509.14,-14749.45,397808.33,17368.15,-871.19,-14082.68,0.001400842,2.96177E-05,0.000171751,-0.000316305
966104,2023-05-31,BPA,58,70.33,9.7,AXADESCS,4229000,300827.0403,EFA.P,"4,964 ",-668.20,-16600.74,320329.55,4947.89,-1093.49,-22246.07,-0.004611613,3.91754E-06,0.000100565,0.001334909
966105,2024-04-03,BPA,80,69.86,10.5,AXADESCS,3605000,-158765.5488,EFA.P,5 ,-69.59,-19484.91,-176544.33,-0.92,-0.45,-18545.53,0.0049317,1.5667E-06,-1.91793E-05,-0.000260579
966106,2023-10-04,BPA,67,66.81,9.4,AXADESCS,2026000,125059.3955,EFA.P,"3,780 ",-320.38,-15281.98,117337.46,3950.38,-353.88,-5400.18,0.003811418,-8.43317E-05,1.65373E-05,-0.004877494
966107,2024-04-17,BPA,81,71.32,10.5,AXADESCS,3603000,10328.9645,EFA.P,600 ,4356.32,-14272.57,5331.54,134.93,470.77,-21381.82,0.001387018,0.000129076,0.001078419,0.001973147
966108,2022-10-05,BPA,41,68.48,8.6,AXADESCS,4147000,237285.0262,EFA.P,"6,872 ",-921.49,-20284.20,227253.61,7165.87,-736.59,-21326.28,0.002418957,-7.08444E-05,-4.45864E-05,0.000251285
966109,2023-10-04,BPA,67,68.48,9,AXADESCS,2111000,119462.5112,EFA.P,"3,743 ",-520.58,-14224.07,115961.70,3502.60,-569.99,-14110.88,0.001658366,0.000114075,2.341E-05,-5.3621E-05
966110,2023-02-15,BPA,50,71.1,11,AXADESCS,4172000,791228.6791,EFA.P,"34,150 ",-1687.94,-20597.53,786407.35,34258.94,-1231.95,-20228.83,0.00115564,-2.61178E-05,-0.000109298,-8.83742E-05
966111,2022-11-30,BPA,45,69.47,8.6,AXADESCS,6310000,974178.4173,EFA.P,"31,161 ",-3244.56,-37149.76,962627.75,30940.64,-3419.07,-57768.09,0.001830534,3.49444E-05,2.76561E-05,0.003267563
966112,2024-08-14,BPA,89,65.99,10.5,AXADESCS,3191000,433836.7474,EFA.P,"7,507 ",430.01,-15921.90,420612.77,7486.04,-859.60,-15104.78,0.004144149,6.65398E-06,0.000404141,-0.000256071
966113,2023-09-06,BPA,65,67.5,8.7,AXADESCS,1666000,127635.9497,EFA.P,"3,631 ",-493.03,-11202.64,127345.48,3607.86,-359.65,-10060.62,0.000174353,1.379E-05,-8.00604E-05,-0.000685488
966114,2023-12-06,BPA,71,69.47,9.4,AXADESCS,3713000,610121.4135,EFA.P,"19,907 ",-2818.81,-29197.18,603995.98,20054.43,-2086.52,-23546.96,0.001649727,-3.98291E-05,-0.000197225,-0.001521739
966115,2024-07-02,BPA,86,67.22,10.5,AXADESCS,4837000,412342.708,EFA.P,"5,949 ",4599.48,-29203.75,410635.44,5577.40,-935.47,-29499.19,0.00035296,7.67812E-05,0.001144295,6.10805E-05
966116,2022-12-14,BPA,46,69.93,8.6,AXADESCS,4694000,399747.2758,EFA.P,"23,004 ",-1702.31,-27137.69,395415.38,23957.57,-2097.66,-26690.61,0.000922857,-0.000203084,8.42243E-05,-9.5245E-05
966117,2024-03-20,BPA,79,70.52,10.5,AXADESCS,2550000,-268372.6209,EFA.P,0 ,0.76,-14352.24,-272879.78,-1.57,-20.27,-12557.34,0.001767514,6.45125E-07,8.2487E-06,-0.000703882
966118,2023-12-20,BPA,72,69.93,9.4,AXADESCS,3391000,325806.6075,EFA.P,"17,945 ",-2088.06,-25153.65,321687.36,18639.07,-1271.02,-22417.44,0.001214759,-0.000204537,-0.000240943,-0.000806902
966119,2023-03-15,BPA,52,70.52,10,AXADESCS,4244000,-469303.2347,EFA.P,0 ,0.00,-17616.87,-475876.09,0.02,0.18,-17251.35,0.00154874,-3.88905E-09,-4.14019E-08,-8.61254E-05
966120,2024-06-05,BPA,84,70.33,10.5,AXADESCS,6387000,547293.4596,EFA.P,"8,604 ",-1073.10,-44974.27,550790.18,8921.83,-795.93,-48888.15,-0.000547475,-4.972E-05,-4.33953E-05,0.000612789
966121,2023-05-17,BPA,57,71.59,9.5,AXADESCS,3112000,222201.7352,EFA.P,"1,115 ",-173.71,-18024.47,222495.50,1273.58,-1082.89,-23994.70,-9.4397E-05,-5.0893E-05,0.000292153,0.001918452
966122,2022-08-31,BPA,38,67.5,8.5,AXADESCS,7593000,614026.733,EFA.P,"16,465 ",-2463.65,-38562.73,611064.27,16034.75,-2480.30,-38257.62,0.000390157,5.66182E-05,2.19297E-06,-4.01824E-05
967368,2024-12-31,BBI,99,70.14,8.3,AXADESCS,192000,10952.35739,EFA.P,"1,093 ",-75.42,-1794.57,11229.56,1106.02,-63.66,-1818.46,-0.001443764,-6.95219E-05,-6.12319E-05,0.000124425
967371,2026-01-07,BBI,126,70.14,10,AXADESCS,2648000,211286.4,EFA.P,"17,392 ",-1138.28,-25650.68,210136.60,17311.62,391.59,-27477.44,0.000434215,3.04433E-05,-0.000577745,0.000689866
970462,2025-01-15,BBI,100,70.17,7.9,AXADESCS,250000,13852.74539,EFA.P,"1,436 ",-110.78,-2444.87,13878.98,1442.00,-153.69,-2440.43,-0.000104936,-2.29246E-05,0.000171635,-1.77719E-05
970465,2026-01-21,BBI,127,70.17,10,AXADESCS,2273000,180976.7566,EFA.P,"15,466 ",667.61,-21850.54,180491.31,15852.66,7783.73,-19435.16,0.000213569,-0.000169978,-0.003130716,-0.001062638
975406,2025-02-05,JPCH,102,69.62,7.7,AXADESCS,258000,12121.76212,EFA.P,"1,291 ",-83.64,-2675.40,11956.69,1283.57,-81.32,-2566.55,0.000639803,2.97692E-05,-8.97775E-06,-0.000421889
975409,2026-02-04,JPCH,128,69.62,10,AXADESCS,3676000,277495.8284,EFA.P,"21,954 ",-1623.49,-30955.52,284937.30,22332.02,-1758.69,-34855.46,-0.002024338,-0.000102753,3.67798E-05,0.001060919
980579,2025-02-19,GSFM,103,68.58,7.7,AXADESCS,301000,13482.83999,EFA.P,"1,704 ",-110.71,-2899.17,13566.04,1709.39,-104.48,-2919.53,-0.000276417,-1.75113E-05,-2.06754E-05,6.76338E-05
980582,2026-02-18,GSFM,129,68.58,10,AXADESCS,2184000,205493.8276,EFA.P,"15,159 ",3015.15,-21293.96,205171.05,14954.15,3080.06,-19164.38,0.000147792,9.37374E-05,-2.97166E-05,-0.000975079
989805,2025-03-05,CSFI,104,62.69,8.7,AXADESCS,390000,29351.26635,EFA.P,"2,194 ",-119.10,-4016.01,29072.78,2259.51,-162.75,-3628.69,0.000714072,-0.000166872,0.000111922,-0.000993122
989808,2026-03-04,BOA,130,62.69,10,AXADESCS,2801000,286860.93,EFA.P,"17,451 ",1414.74,-29595.44,290125.75,17576.84,-5684.41,-20976.02,-0.00116559,-4.50147E-05,0.002534504,-0.003077265
1005508,2025-03-19,CSFI,105,47.64,20,AXADESCS,455000,113116.406,EFA.P,(0),-6.24,-2128.73,110375.38,-0.26,-33.91,246.87,0.006024237,-4.23409E-07,6.08312E-05,-0.005221102
